workerid	rt	name	item	gender	sentence	item_type	response	slide_number_in_experiment	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes	evidence	evidence_type	evidence_subtype	evidence_type_greg	evidence_subtype_greg
20	18681	Melissa	dog	F	The neighbor's dog might be barking.	might	0.79	7	english	1	Male	29		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3X4MXAO0BGNYY7JTD4K8K16J6BLRWO	20	Submitted	Thu Nov 27 08:30:51 PST 2014	Mon Nov 24 08:27:28 PST 2014	Mon Nov 24 08:30:51 PST 2014						[]	{}	2.638166667	'she heard it barking'	perceptual	hearing	perceptual	
20	15769	Patrick	rain	M	It's probably raining.	probably	0.88	8	english	1	Male	29		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3X4MXAO0BGNYY7JTD4K8K16J6BLRWO	20	Submitted	Thu Nov 27 08:30:51 PST 2014	Mon Nov 24 08:27:28 PST 2014	Mon Nov 24 08:30:51 PST 2014						[]	{}	2.638166667	'He can hear or see the rain'	perceptual	seeing_hearing	perceptual	
21	19587	Mary	sun	F	It's sunny out.	bare	1	3	english	1	Male	28		Yes	2	Mac	800	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	36U2A8VAG1YG081Y2LTZ4M5LMRSKYO	21	Submitted	Thu Nov 27 08:31:05 PST 2014	Mon Nov 24 08:26:53 PST 2014	Mon Nov 24 08:31:05 PST 2014						[]	{}	4.1617	'she has no reason to lie'	meta		neg	
21	15672	Larry	coffee	M	I think the coffee is cold.	think	1	4	english	1	Male	28		Yes	2	Mac	800	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	36U2A8VAG1YG081Y2LTZ4M5LMRSKYO	21	Submitted	Thu Nov 27 08:31:05 PST 2014	Mon Nov 24 08:26:53 PST 2014	Mon Nov 24 08:31:05 PST 2014						[]	{}	4.1617	'they have no reason to lie'	meta		neg	
21	21459	Kathleen	train	F	I know the train is late.	know	1	5	english	1	Male	28		Yes	2	Mac	800	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	36U2A8VAG1YG081Y2LTZ4M5LMRSKYO	21	Submitted	Thu Nov 27 08:31:05 PST 2014	Mon Nov 24 08:26:53 PST 2014	Mon Nov 24 08:31:05 PST 2014						[]	{}	4.1617	'she says she knows'	meta		neg	
21	20949	Amy	dinner	F	Dinner is probably ready.	probably	0.46	6	english	1	Male	28		Yes	2	Mac	800	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	36U2A8VAG1YG081Y2LTZ4M5LMRSKYO	21	Submitted	Thu Nov 27 08:31:05 PST 2014	Mon Nov 24 08:26:53 PST 2014	Mon Nov 24 08:31:05 PST 2014						[]	{}	4.1617	'probably could be yes or no'	meta		neg	
21	9976	Sarah	rain	F	It might be raining.	might	0.46	7	english	1	Male	28		Yes	2	Mac	800	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	36U2A8VAG1YG081Y2LTZ4M5LMRSKYO	21	Submitted	Thu Nov 27 08:31:05 PST 2014	Mon Nov 24 08:26:53 PST 2014	Mon Nov 24 08:31:05 PST 2014						[]	{}	4.1617	'might could be yes or no'	meta		neg	
21	17081	Benjamin	dog	M	The neighbor's dog must be barking.	must	0.47	8	english	1	Male	28		Yes	2	Mac	800	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	36U2A8VAG1YG081Y2LTZ4M5LMRSKYO	21	Submitted	Thu Nov 27 08:31:05 PST 2014	Mon Nov 24 08:26:53 PST 2014	Mon Nov 24 08:31:05 PST 2014						[]	{}	4.1617	'could be another dog'	meta		neg	
22	33720	John	sun	M	It's probably sunny out.	probably	0.47	3	English	2	Male	23		Yes	3	Windows	900	1440	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	37C0GNLMHF263ILI4LCKHIQ23836DY	22	Submitted	Thu Nov 27 08:31:08 PST 2014	Mon Nov 24 08:28:12 PST 2014	Mon Nov 24 08:31:08 PST 2014						[]	{}	2.873166667	'He was outside.'	perceptual	experience	perceptual	
22	29657	Linda	coffee	F	The coffee must be cold.	must	0.75	4	English	2	Male	23		Yes	3	Windows	900	1440	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	37C0GNLMHF263ILI4LCKHIQ23836DY	22	Submitted	Thu Nov 27 08:31:08 PST 2014	Mon Nov 24 08:28:12 PST 2014	Mon Nov 24 08:31:08 PST 2014						[]	{}	2.873166667	'The coffee machine was off for a long time.'	inferential		inferential	
22	12667	Margaret	dog	F	The neighbor's dog is barking.	bare	1	5	English	2	Male	23		Yes	3	Windows	900	1440	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	37C0GNLMHF263ILI4LCKHIQ23836DY	22	Submitted	Thu Nov 27 08:31:08 PST 2014	Mon Nov 24 08:28:12 PST 2014	Mon Nov 24 08:31:08 PST 2014						[]	{}	2.873166667	'She can hear it.'	perceptual	hearing	perceptual	
22	26398	Robert	rain	M	It might be raining.	might	0.5	6	English	2	Male	23		Yes	3	Windows	900	1440	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	37C0GNLMHF263ILI4LCKHIQ23836DY	22	Submitted	Thu Nov 27 08:31:08 PST 2014	Mon Nov 24 08:28:12 PST 2014	Mon Nov 24 08:31:08 PST 2014						[]	{}	2.873166667	'He heard about the weather on the news.'	reportative		reportative	
22	10810	Daniel	dinner	M	I know dinner is ready.	know	1	7	English	2	Male	23		Yes	3	Windows	900	1440	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	37C0GNLMHF263ILI4LCKHIQ23836DY	22	Submitted	Thu Nov 27 08:31:08 PST 2014	Mon Nov 24 08:28:12 PST 2014	Mon Nov 24 08:31:08 PST 2014						[]	{}	2.873166667	Someone told him it's ready.	reportative		reportative	
22	16782	Brian	train	M	I think the train is late.	think	0.7	8	English	2	Male	23		Yes	3	Windows	900	1440	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	37C0GNLMHF263ILI4LCKHIQ23836DY	22	Submitted	Thu Nov 27 08:31:08 PST 2014	Mon Nov 24 08:28:12 PST 2014	Mon Nov 24 08:31:08 PST 2014						[]	{}	2.873166667	'He knows when it should be there.'	inferential		inferential	
23	37063	Dorothy	sun	F	It might be sunny out.	might	0.48	3	English 	1	Male	41		Yes	2	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3KOPY89HM81K9LYSVF0XDD9VY1Y3J3	23	Submitted	Thu Nov 27 08:31:12 PST 2014	Mon Nov 24 08:27:42 PST 2014	Mon Nov 24 08:31:12 PST 2014						[]	{}	3.4774	'Passed by a window in the hall and saw light '	perceptual	seeing	inferential	
23	29447	Frank	rain	M	It's probably raining.	probably	0.63	4	English 	1	Male	41		Yes	2	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3KOPY89HM81K9LYSVF0XDD9VY1Y3J3	23	Submitted	Thu Nov 27 08:31:12 PST 2014	Mon Nov 24 08:27:42 PST 2014	Mon Nov 24 08:31:12 PST 2014						[]	{}	3.4774	'read an app on his phone'	reportative		reportative	
23	45030	Ryan	train	M	The train is late.	bare	0.62	5	English 	1	Male	41		Yes	2	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3KOPY89HM81K9LYSVF0XDD9VY1Y3J3	23	Submitted	Thu Nov 27 08:31:12 PST 2014	Mon Nov 24 08:27:42 PST 2014	Mon Nov 24 08:31:12 PST 2014						[]	{}	3.4774	'Got a call from a friend'	reportative		reportative	
23	24034	Donna	dog	F	I think the neighbor's dog is barking.	think	0.82	6	English 	1	Male	41		Yes	2	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3KOPY89HM81K9LYSVF0XDD9VY1Y3J3	23	Submitted	Thu Nov 27 08:31:12 PST 2014	Mon Nov 24 08:27:42 PST 2014	Mon Nov 24 08:31:12 PST 2014						[]	{}	3.4774	'She can hear it through the wall '	perceptual_uncertain		reportative	
23	19979	David	coffee	M	I know the coffee is cold.	know	0.99	7	English 	1	Male	41		Yes	2	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3KOPY89HM81K9LYSVF0XDD9VY1Y3J3	23	Submitted	Thu Nov 27 08:31:12 PST 2014	Mon Nov 24 08:27:42 PST 2014	Mon Nov 24 08:31:12 PST 2014						[]	{}	3.4774	'He just had one. '	perceptual	experience	perceptual	
23	22631	Raymond	dinner	M	Dinner must be ready.	must	0.58	8	English 	1	Male	41		Yes	2	Windows	900	1600	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3KOPY89HM81K9LYSVF0XDD9VY1Y3J3	23	Submitted	Thu Nov 27 08:31:12 PST 2014	Mon Nov 24 08:27:42 PST 2014	Mon Nov 24 08:31:12 PST 2014						[]	{}	3.4774	'He is hungry its a peception'	wishfulthinnking		inferential	
24	30080	Jeffrey	coffee	M	The coffee is probably cold.	probably	0.62	3	English	2	Male	36		Yes	1	Windows	1050	1680	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3018Q3ZVOIP1RUGQCZOG2C9SESJARX	24	Submitted	Thu Nov 27 08:31:18 PST 2014	Mon Nov 24 08:28:11 PST 2014	Mon Nov 24 08:31:18 PST 2014						[]	{}	3.078666667	'He knows when the coffee machine was shut off.'	inferential		inferential	
24	32442	Brandon	train	M	I think the train is late.	think	0.71	4	English	2	Male	36		Yes	1	Windows	1050	1680	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3018Q3ZVOIP1RUGQCZOG2C9SESJARX	24	Submitted	Thu Nov 27 08:31:18 PST 2014	Mon Nov 24 08:28:11 PST 2014	Mon Nov 24 08:31:18 PST 2014						[]	{}	3.078666667	The people who ride the same train haven't shown up for work yet.	inferential		inferential	
24	20476	Carolyn	dog	F	The neighbor's dog might be barking.	might	0.75	5	English	2	Male	36		Yes	1	Windows	1050	1680	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3018Q3ZVOIP1RUGQCZOG2C9SESJARX	24	Submitted	Thu Nov 27 08:31:18 PST 2014	Mon Nov 24 08:28:11 PST 2014	Mon Nov 24 08:31:18 PST 2014						[]	{}	3.078666667	'She heard it.'	perceptual	hearing	perceptual	
24	40097	Andrew	dinner	M	Dinner must be ready.	must	0.88	6	English	2	Male	36		Yes	1	Windows	1050	1680	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3018Q3ZVOIP1RUGQCZOG2C9SESJARX	24	Submitted	Thu Nov 27 08:31:18 PST 2014	Mon Nov 24 08:28:11 PST 2014	Mon Nov 24 08:31:18 PST 2014						[]	{}	3.078666667	'People are going to where the food is served and Andrew saw them.'	perceptual	seeing	inferential	
24	16164	Christopher	sun	M	It's sunny out.	bare	0.98	7	English	2	Male	36		Yes	1	Windows	1050	1680	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3018Q3ZVOIP1RUGQCZOG2C9SESJARX	24	Submitted	Thu Nov 27 08:31:18 PST 2014	Mon Nov 24 08:28:11 PST 2014	Mon Nov 24 08:31:18 PST 2014						[]	{}	3.078666667	'He was outside recently.'	perceptual	experience	perceptual	
24	13964	Emily	rain	F	I know it's raining.	know	0.98	8	English	2	Male	36		Yes	1	Windows	1050	1680	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3018Q3ZVOIP1RUGQCZOG2C9SESJARX	24	Submitted	Thu Nov 27 08:31:18 PST 2014	Mon Nov 24 08:28:11 PST 2014	Mon Nov 24 08:31:18 PST 2014						[]	{}	3.078666667	'She saw it raining.'	perceptual	seeing	perceptual	
25	47816	Daniel	train	M	The train is late.	bare	0.9	3	English	1	Female	25	"I was slightly confused about how to answer a couple of the questions, but overall it was an enjoyable task."	Yes	1	Windows	768	1366	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3LOZAJ85YDCWJN7Y8J1TLCCI3LC2XE	25	Submitted	Thu Nov 27 08:31:25 PST 2014	Mon Nov 24 08:25:59 PST 2014	Mon Nov 24 08:31:25 PST 2014						[]	{}	5.393816667	"Daniel most likely had a train schedule, and noticed that it didn't arrive when it was supposed to."	inferential_uncertain		perceptual	
25	29898	Timothy	dinner	M	I know dinner is ready.	know	0.48	4	English	1	Female	25	"I was slightly confused about how to answer a couple of the questions, but overall it was an enjoyable task."	Yes	1	Windows	768	1366	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3LOZAJ85YDCWJN7Y8J1TLCCI3LC2XE	25	Submitted	Thu Nov 27 08:31:25 PST 2014	Mon Nov 24 08:25:59 PST 2014	Mon Nov 24 08:31:25 PST 2014						[]	{}	5.393816667	'Timothy probably assumed dinner is ready because it is close to dinner time.'	inferential		inferential	
25	38259	Raymond	rain	M	It must be raining.	must	0.97	5	English	1	Female	25	"I was slightly confused about how to answer a couple of the questions, but overall it was an enjoyable task."	Yes	1	Windows	768	1366	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3LOZAJ85YDCWJN7Y8J1TLCCI3LC2XE	25	Submitted	Thu Nov 27 08:31:25 PST 2014	Mon Nov 24 08:25:59 PST 2014	Mon Nov 24 08:31:25 PST 2014						[]	{}	5.393816667	'Raymond most likely hears the rain outside.'	perceptual_uncertain	hearing	perceptual	
